Video Show,Show year,Location,Key Execs,Key Board Members,Key Advisory Board Members,Key Investors,Key Partnerships,Key Customers,Company Details,Company Profile,Url,Logo,Embed Code,Thumbnail
Vantiv,2014,New York,"Charles Drucker (President & CEO), Mark Heimbouch (CFO), Daniela Mielke (CPO & CSO), Matt Taylor (Integrated Payments President), Adam P. Coyle (EVP Acquisition Strategy)",,,,,,"<strong>Website: </strong><a href=""http://vantiv.com"" target=""_blank"">vantiv.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/Vantiv"" target=""_blank"">@Vantiv</a><br>
                      <br>
                               <strong> HQ: </strong> Cincinnati, OH<br>
                               <strong>Founded: </strong>40 Years of Payment Processing Innovation; became  a Public Company in March 2012<br>
                               <strong>Product Demoed: </strong>TriPOS<br>
                               <strong>Product Launch: </strong>2014<br>
                      <strong>Metrics: </strong>Public Company as of March  2012 (NYSE:VNTV), 3,300 Employees,  2013 Performance: $1.17B Net Revenue and third largest merchant transaction acquirer in the USA<strong><br>
Presenters: </strong>Coy Christensen (VP Product Management),
Jesse Kunicki (Development Manager)","                    <strong>How they describe themselves: </strong>Vantiv is a leading, integrated payment  processor differentiated by a single, proprietary technology platform. Vantiv  offers a comprehensive suite of traditional and innovative payment processing  and technology solutions to merchants and financial institutions of all sizes  in the USA, enabling them to address their payment processing needs through a  single provider. The company's growth strategy includes expanding further into  high growth payment segments, such as integrated payments, payment facilitation  (PayFacTM), mobile, and information solutions, and attractive industry  verticals such as business to business, ecommerce, gaming, government, and  education.                    <p><strong>How they describe their product/innovation:</strong> Introducing the next  generation of simple and secure payment integration platform solutions. The  PA-DSS validated application provides software developers with a single,  simplified integration. Compatible with a wide range of hardware devices,  connects to all authorization providers, supports a comprehensive suite of  transaction protocols (including EMV), and removes the business software  application from PCI scope.</p>",http://www.finovate.com/fall14vid/vantiv.html,http://www.finovate.com/fall14vid/logos/vantiv.jpg,
CR2,2014,New York,"Martin Dolan (CEO), Mike Brady (COO), Ronan Murray (CFO), Kieran Kilcullen (Sales & Marketing Director), Juan Cejudo (VP Sales MEA-LA-A), Keith Holmes (VP Product Dev.), Michael Ward (VP Consultancy Services)","Kieran Nagle (Chairman), Niall Carroll (Board Director), John Tracey (Board Director), John Fagan (Board Director), Franky Van Damme (Board Director), Ronan Murray (Board Director & CFO), Martin Dolan (Board Director & CEO), Mike Brady (Board Director & COO)",,"TVC plc, ACT Venture Capital, GIMV",,"Barclays, Standard Chartered Bank, ANZ","<strong>Website: </strong><a href=""http://cr2.com"" target=""_blank"">cr2.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/CR2_Ltd"" target=""_blank"">@CR2_Ltd</a><br>
                      <br>
                               <strong> HQ:</strong> Dublin, Ireland<br>
                               <strong>Founded: </strong>1997 <br>
                               <strong>Product Demoed: </strong>BankWorld  Money Voucher <br>
                               <strong>Product Launch: </strong>2013<br>
                      <strong>Metrics: </strong>Over 100 banks in 60  countries have adopted CR2’s solutions. CR2 has a network of well-established  offices strategically located in 6 countries: Ireland, Australia, India, South  Africa, UAE, and Jordan.<br>
                      <strong>Presenters: </strong>Kieran Kilcullen (Director, Sales &amp; Marketing),
                      Patrick Simons (Principal Consultant)","                    <strong>How they describe themselves: </strong>CR2 is the innovative provider of  self-service banking solutions, providing robust and highly flexible ATM,  Internet, and Mobile channels.                    <p>CR2 helps banks meet their business  challenges by reducing operational costs, generating new revenue, and improving  customer satisfaction through best-in-class technology.</p>                    <p>CR2’s BankWorld lets banks  actively manage all electronic channels from a single omnichannel platform.  BankWorld enables banks to design and deliver a personalised offering to the  right customer at the right time and right channel.</p>                    <p><strong>How they describe their product/innovation:</strong> CR2 is demonstrating the  BankWorld Cash Send application at Finovate, Cash Send is a truly omnichannel  product recently deployed. It allows people to instantly send cash to any  individual from a mobile app; this cash is instantly dispensed from an ATM  without the recipient needing an ATM card or indeed a bank account of any type.  It significantly lowers the cost of remitting funds to any individuals outside  of the classic banking system.</p>",http://www.finovate.com/fall14vid/cr2.html,http://www.finovate.com/fall14vid/logos/CR2.jpg,
WingCash,2014,New York,"Bradley Wilkes (CEO, President & Founder), Steve Curtis (VP Sales & Marketing)",,,,Integrated with Micros Systems Point of Sale (POS),"Baskin-Robbins, UPS Store, Cold Stone Creamery, Edible Arrangements, Jamba Juice, Cinnabon, Rocky Mountain Chocolate Factory, Menchies, Color Me Mine, Yogurtland, Costa Vida, Gandolfo’s Deli, Sub Zero Ice Cream, Sweet Tooth Fairy","<strong>Website: </strong><a href=""http://wingcash.com"" target=""_blank"">wingcash.com</a><br>
                  <strong>Blog: </strong><a href=""http://blog.wingcash.com"" target=""_blank"">blog.wingcash.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/wingcash"" target=""_blank"">@wingcash</a><br>
                      <br>
                               <strong> HQ: </strong>Lehi,  UT <br>
                               <strong>Founded: </strong>November 2009<br>
                               <strong>Product Demoed: </strong>WingCash - US Currency in Cloud  &amp; Branded Cash in the Cloud<br>
                               <strong>Product Launch:  </strong>December 2010 – US Currency, July 2013, - Branded  Cash<br>
                               <strong>Metrics: </strong>Privately funded, 10K+  wallets<strong><br>
Presenters: </strong>Bradley Wilkes (CEO &amp; President),
Steve Curtis (VP &amp; Director, Sales),
Vilash Poovala (CTO)","                    <strong>How they describe themselves: </strong>Founded in 2009 and  launched in 2011 by Bradley Wilkes, WingCash provides an innovative system of electronic wallets that  uniquely combines payments and promotions with digital currency. WingCash gives businesses a low cost  way of branding themselves in the consumer’s mobile wallet to influence  consumer purchases. Consumers benefit by having a convenient, secure,  cloud-based wallet that holds payment cards, US currency, eGift, ePromo, eLoyalty,  and eRewards cash. Financial institutions  can participate by earning transfer fees, by holding cash as it circulates, and by  having a payment card it issues enrolled in the wallet. For more information,  please visit wingcash.com and follow WingCash on Facebook, Twitter, and LinkedIn.                    <p><strong>How they describe their product/innovation:</strong> WingCash is demoing how to  use a cloud-based, smart wallet to 1) make purchases using any internet enabled  device while at retail locations using US currency, eGift, ePromo, and eRewards  cash, and 2) send and receive  US currency, eGift, ePromo, and eRewards cash to family or friends.</p>",http://www.finovate.com/fall14vid/wingcash.html,http://www.finovate.com/fall14vid/logos/WingCash.jpg,
SelfScore,2014,New York,"Kalpesh Kapadia (CEO & Co-Founder), Michael Hallinan (CPO & Co-Founder) Saurav Chaterjee (CTO), Pat Nicholson (CMO), Vikash Mishra (VP Engineering)",,,,"Fenway Summer, AT&T",,"<strong>Website: </strong><a href=""http://selfscore.com"" target=""_blank"">selfscore.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/selfscore"" target=""_blank"">@selfscore</a><br>
                      <br>
                               <strong> HQ: </strong>Palo  Alto, CA <br>
                               <strong>Founded: </strong>January 2012<br>
                               <strong>Product Demoed: </strong>SelfScore<br>
                               <strong>Product Launch: </strong>September  2014<br>
                               <strong>Metrics: </strong>Privately funded just under $1M with  a team of 8 experts, each with 10-20 years of industry experience ranging from  financial services (VISA, Capital One) to tech giants (Amazon, Microsoft,  VMware, Google, LinkedIn) to US military (US Cyber Command) and government (US  Treasury, Consumer Financial Protection Board) to academia (Stanford and CMU  PhD data scientists), currently have a working product undergoing a private  beta<br>
                               <strong>Presenter: </strong>Kalpesh Kapadia (CEO &amp; Co-Founder)","                    <strong>How they describe themselves: </strong>SelfScore.com is a consumer analytics  company working on a disruptive idea that will supplement FICO scores using our  ""scoring as a service"" and ""data as a service"" models.  Financial metrics are often used to inform a wide array of business decisions  today. However, scores such as FICO are limited in their scope and are  regularly misapplied in a variety of situations. Simply put, creditworthiness  is often misused as a substitute for credibility. Going forward, SelfScore is  able to measure consumers in better ways using more information.                    <p><strong>How they describe their product/innovation:</strong> SelfScore.com is a consumer analytics  service that uses a proprietary algorithm to combine online profiles, phone and  sensor data, psychometric questions, and 360 degree feedback from one's network  to provide insights to users and contextual information to businesses. We  believe that with new advances in the social web and smartphones, it is now  possible to attain a complete, timely, and accurate picture of consumer  behavior that benefits both consumers and businesses.</p>",http://www.finovate.com/fall14vid/selfscore.html,http://www.finovate.com/fall14vid/logos/SelfScore.jpg,
Zenmonics & Diebold,2014,New York,"Riaz Syed (CEO, Zenmonics), Andy Mattes (CEO, Diebold)",,,,,Global financial institutions and financial services organizations,"<strong>Website: </strong><a href=""http://zenmonics.com"" target=""_blank"">zenmonics.com</a>  &amp; <a href=""http://diebold.com"" target=""_blank"">diebold.com</a><br>
                      <br>
                               <strong> HQ: </strong> Charlotte, NC (Zenmonics) &amp; Canton, OH (Diebold)<br>
                               <strong>Founded: </strong>2007 (Zenmonics) &amp; 1859  (Diebold) <br>
                               <strong>Product Demoed: </strong>mobileBANKER  with Enhanced In-Lobby Terminal <br>
                               <strong>Product Launch: </strong>September  2014<br>
                               <strong>Metrics: </strong>Zenmonics  is a privately held company; Diebold is a public company with 7,000 employees  serving 600 locations.<strong><br>
Presenters: </strong>David Dye (VP Sales, Zenmonics),
Shelly Ewing (Director, New Business &amp; Solution Incubation, Diebold)","                    <strong>How they describe themselves: </strong>Zenmonics provides products and services  to the global financial services market, direct to financial institutions as  well as the FinTech 100 that serve the financial markets. Our mobility  solutions specialize in omnichannel delivery across various digital endpoints.                    <p>Diebold is a global leader in providing  integrated self-service solutions, security systems, and services to maximize  the self-service and security capabilities for financial institutions, with  innovative branch transformation solutions.</p>                    <p><strong>How they describe their product/innovation:</strong> The solution pioneers a  self-service terminal platform for financial institutions that combines  advanced teller transactions with a tablet-based application for effective  guided sales, cross selling, servicing, and account opening features.<br>                        <br>                      The platform enables the extension of the branch  network to self-service terminals and an integrated tablet solution for use  inside or outside the branch.<br>  <br>                      The solution demonstrates new customer  engagement models for use inside leaner branch designs and advice centers.</p>",http://www.finovate.com/fall14vid/zenmonics-diebold.html,"",
LOYAL3,2014,New York,"Barry Schneider (CEO), Stephen Klein (Chief Creative Officer), Bill Blais (EVP), Jack Thrift (CFO), Matt Ho (CTO), Jeff Modisett (Chief Legal Officer), Dana Schmidt (Chief Compliance Officer), Robin Weiss (SVP Strategic Partnerships), Daniel Garzia (VP Digital Marketing), Matt Gidney (VP Corporate Marketing & Bus. Dev.), Andres Davidovits (VP Experience), Marcel Olsder (VP Engineering), Blake Schneider (VP Operations), Ramesh Ragineni (VP Technical Operations), Carl Landauer (General Counsel)","Barry Schneider (CEO, LOYAL3), Stephen Klein (Chief Creative Officer, LOYAL3), Chris Brahm (Bain & Company), Chris Kelly (Entrepreneur), Jim Hale (FTV Capital), Maggie Wilderotter (Frontier Communications), Marc Metcalf (Independent Management Consultant), Michael Pucker (Latham & Watkins)","Kay Koplovitz, Dixon Doll, Solomon D. “Sol” Trujillo","Barry Schneider (CEO, LOYAL3), Chris Kelly (Former Chief Privacy Officer, Facebook), Michael Pucker & Gigi Pritzker Pucker (DNS-L3)","AMC Entertainment Holdings, Endurance International Group, Globant, GoPro, Kate Spade, Santander Consumer USA, Trupanion",,"<strong>Website: </strong><a href=""http://loyal3.com"" target=""_blank"">loyal3.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/LOYAL3"" target=""_blank"">@LOYAL3</a><br>
                      <br>
                               <strong> HQ: </strong>San Francisco, CA<br>
                               <strong>Founded: </strong>October 2008 <br>
                               <strong>Product Demoed: </strong>LOYAL3  iOS 8 Mobile App <br>
                               <strong>Product Launch: </strong>September  2014 at FinovateFall <br>
                               <strong>Metrics: </strong>LOYAL3 has raised more than $75M in funding and has 130  employees.<br>
                               <strong>Presenters: </strong>Barry Schneider (CEO &amp; Chairman),
                               Matt Gidney (VP Corporate Marketing &amp; Business Development)","                    <strong>How they describe themselves: </strong>LOYAL3 offers a social technology  platform that democratizes the investing process for individual investors and  brand aficionados. Using the LOYAL3 platform, people can invest in IPOs and  stock with small amounts and pay no fees. LOYAL3’s proprietary IPO platform  allows companies going public to sell IPO stock to individual investors at the  same price as Wall Street. LOYAL3 is democratizing the capital markets by  making investing simple and fee free for the millions that don’t currently  invest.                    <p><strong>How they describe their product/innovation:</strong> The LOYAL3 iOS 8 Mobile App is the  easiest way to buy or sell stock, with as little as $10 and no fees. LOYAL3’s  app also allows users to quickly access account information, transaction  history, fund transfers, and important notifications. For those participating  in IPOs, the app makes it easy to view the status of the IPO, receive  notifications about IPO pricing and allocation, and confirm or withdraw their  IPO reservations right from their iPhone.</p>",http://www.finovate.com/fall14vid/loyal3.html,http://www.finovate.com/fall14vid/logos/LOYAL3.jpg,
iBillionaire,2014,New York,"Raul Moreno (CEO & Co-Founder), Alejandro Estrada (Co-Founder)",,,"Martin Varsavsky, Alec Oxenford, NXTP Labs",Direxion Investments,,"<strong>Website: </strong><a href=""http://ibillionaire.me"" target=""_blank"">ibillionaire.me</a><br>
                  <strong>Blog: </strong><a href=""http://ibillionaireapp.tumblr.com"" target=""_blank"">ibillionaireapp.tumblr.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/ibillionaire"" target=""_blank"">@ibillionaire</a><br>
                      <br>
                               <strong> HQ: </strong> New  York, NY <br>
                               <strong>Founded: </strong>April 2013 <br>
                               <strong>Product Demoed: </strong>iBillionaire<br>
                               <strong>Product Launch: </strong>April 2013<br>
                      <strong>Metrics: </strong>With a mobile community of over 150,000  investors, offices in Buenos Aires and New York, and covered by media outlets  like Bloomberg, CNBC, and Fox Business, the iBillionaire Index has outperformed  the S&amp;P 500 since inception.<br>
                      <strong>Presenters: </strong>Raul Moreno (CEO &amp; Co-Founder),
                      Emily Stewart (Head of Communications &amp; Content Strategy)","                    <strong>How they describe themselves: </strong><strong>:</strong> iBillionaire  taps into the investment strategies of Wall Street billionaires and provides  key insights into the financial data and investment decisions of leading US  hedge fund managers. It provides access to unique and exclusive data on  billionaire investors and their stock portfolios.                    <p>The company offers a  comprehensive suite of technology and investment products and solutions including  a mobile app, web platform, and market index, the iBillionaire Index. The  iBillionaire Index has been licensed to Direxion for the creation of the  iBillionaire Index ETF, launched August 1, 2014.</p>                    <p><strong>How they describe their product/innovation:</strong> The iBillionaire app was born out of a  mission to democratize Wall Street by providing users access to the investment  strategies and financial data of those who have, historically, played the  market best: billionaires.</p>                    <p>iBillionaire provides access to  billionaire investment portfolios, strategies, and stock picks and is a source  of unique and exclusive data on trading activity and investment trends. It  sends real-time alerts of buys, sells, and prices and is a source of  up-to-the-moment billionaire news.</p>                    <p>With iBillionaire, users can  create their own portfolios and compare with billionaires. They can also access  the iBillionaire Index, which tracks the 30 stocks in which billionaire  investors have allocated the most funds.</p>",http://www.finovate.com/fall14vid/ibillionaire.html,http://www.finovate.com/fall14vid/logos/iBillionaire.jpg,
Kabbage,2014,New York,"Robert Frohwein (CEO), Kathryn Petralia (COO), Kevin Phillips (CFO), Victoria Treyger (CMO), Andy Badstubner (CTO), Spencer Robinson (VP Data Ops), Jon Hoffmann (EVP Credit Ops), Amy Zimmerman (VP People Operations)","Robert Frohwein (CEO, Kabbage), Marc Gorlin (Chairman, Kabbage), Jonathan Ebinger (Partner, Blue Run Ventures), Bryan Stolle (General Partner, Mohr Davidow Ventures), Steve Murray (Softbank), Scott Thompson (CEO, Shoprunner), Don Butler (Thomvest Ventures)",,"BlueRun Ventures, Mohr Davidow Ventures, Thomvest Ventures, SoftBank, UPS, TCW, Lumia Capital, Warren Stephens (Stephens Inc.), David Bonderman (TPG), Tencent",,"Our key customers are all small businesses in the US who are in need of capital to grow, and consumers seeking a 3 to 5 year installment loan. Kabbage recognizes that small businesses have a more difficult time obtaining funding from traditional sources and has built a financing solution to meet their needs.","<strong>Website: </strong><a href=""http://kabbage.com"" target=""_blank"">kabbage.com</a><br>
                  <strong>Blog: </strong><a href=""http://blog.kabbage.com"" target=""_blank"">blog.kabbage.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/kabbageinc"" target=""_blank"">@kabbageinc</a><br>
                      <br>
                               <strong> HQ: </strong>Atlanta, GA <br>
                               <strong>Founded: </strong>February 2009<br>
                               <strong>Product Demoed: </strong>Karrot<br>
                               <strong>Product Launch: </strong>September  2014<br>
                               <strong>Metrics: </strong>$106M in equity<br>
                               <strong>Presenters: </strong>Rob Frohwein (CEO &amp; Co-Founder),
                               Kathryn Petralia (COO &amp; Co-Founder)","                    <strong>How they describe themselves: </strong>Kabbage has pioneered the first  financial services data platform to provide small businesses financing in fewer  than 7 minutes. Kabbage leverages data generated through business activity such  as online sales, shipping, business software, checking account and dozens of  other sources to understand performance and deliver fast, flexible funding  instantly.                    <p><strong>How they describe their product/innovation:</strong> Kabbage is launching the only fully  automated consumer marketplace lending product in the industry to complement  its leading position in SMB lending.</p>",http://www.finovate.com/fall14vid/kabbage.html,http://www.finovate.com/fall14vid/logos/Kabbage.jpg,
Algomi,2014,New York,"Stu Taylor (CEO), Usman Khan (CTO), Robert Howes (COO), Michael Schmidt (Chairman), Niklas Lindberg (CCO), Stephen Gallagher (Head of US Sales)","Stu Taylor (CEO), Usman Khan (CTO), Robert Howes (COO), Michael Schmidt (Chairman), Charles Teschner (Board Member)","Hugh Willis (Former CEO, Bluebay), Grant Biggar (Former President, Creditex), Howard Edelstein (Former CEO, BondDesk)","Algomi is backed by Lakestar, Europe’s largest VC investor in social media.",SIX Swiss Exchange,"Credit sales/traders at investment banks and their buyside counterparts, globally","<strong>Website: </strong><a href=""http://algomi.com"" target=""_blank"">algomi.com</a><br>
                  <strong>Twitter: </strong><a href=""http://twitter.com/algomi_ltd"" target=""_blank"">@algomi_ltd</a><br>
                      <br>
                               <strong> HQ: </strong>London, UK<br>
                      <strong>Founded: </strong>June 2012<br>
                               <strong>Product Demoed: </strong>Honeycomb <br>
                               <strong>Product Launch: </strong>Q4 2014 <br>
                               <strong>Metrics: </strong>87  employees in London, New York, and Zurich, hundreds of registered users  globally within multiple investment banks and buyside institutions, $20M raised  to date and multimillion dollar revenues in the first year with very high  growth trajectory<br>
                  <strong>Presenters: </strong>Stu Taylor (CEO), 
                  Usman Khan (CTO)","                    <strong>How they describe themselves: </strong>As banks shift from risk to broker-like  models in fixed income, the need to manage huge volumes of sensitive information  has become paramount. Algomi enables banks to create real-time social  collaborations internally and with end investors that identify the best trade  opportunities. By harnessing the power of individual relationships between  salespeople, traders, and their clients, Algomi's scalable approach increases  trading room velocity in a liquidity constrained world.                    <p><strong>How they describe their product/innovation:</strong> Algomi’s technology collates all  information points within a bank’s credit trading business. Customized  algorithms are written and push most relevant and profitable opportunities in  real time to the appropriate salespeople within the franchise that can help  facilitate a riskless trade.</p>                    <p> Algomi’s buyside GUI, Honeycomb, enables  end investors to see which dealer is best placed to facilitate these illiquid  block trades without disturbing the market picture. Honeycomb brings client  marketing up to the standards of the best online retailing (think Amazon.com).  Honeycomb is ‘Smart Marketing’.</p>",http://www.finovate.com/fall14vid/algomi.html,http://www.finovate.com/fall14vid/logos/Algomi.jpg,
MasterCard,2014,New York,"Ajay Banga (President & CEO), Ann Cairns (President International Markets), Gary Flood (President Global Products & Solutions), Ron Garrow (Chief Human Resources Officer), Martina Hund-Mejean (CFO), Chris McWilton (President North America Markets), Tim Murphy (General Counsel & Chief Franchise Officer), Rob Reeg (President Operations & Technology)",,,Please reference our Investor Relations page on Mastercard.com.,,,"<strong>Website: </strong><a href=""http://mastercard.com"" target=""_blank"">mastercard.com</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/MASTERCARDNEWS"" target=""_blank"">@MASTERCARDNEWS</a><br>
                      <br>
                               <strong> HQ: </strong> Purchase, NY<br>
                               <strong>Founded: </strong>1966 <br>
                               <strong>Product Demoed: </strong>MasterCard  Pay with Rewards™<br>
                               <strong>Product Launch: </strong>September  2014 <br>
                               <strong>Metrics: </strong>Please reference our 10-K on the  Investor Relations page on <a href=""http://Mastercard.com"" target=""_blank"">Mastercard.com</a>. As of December 31, 2013, we have  approximately 8,200 employees.<br>
                               <strong>Presenters: </strong>Kyle Clark (VP Product Development),
                               Chris Guiney (VP Product Development)","                      <strong>How they describe themselves: </strong>We operate the world’s fastest payments  processing network, connecting consumers, financial institutions, merchants,  governments, and businesses in more than 210 countries and territories.</p>                    <p>The MasterCard brand is among the most  recognized in the world. We offer a wide range of payment solutions, including  credit, debit, prepaid and commercial programs, through a family of well-known  brands, including MasterCard®, Maestro®, and Cirrus®.</p>                    <p> As we move toward a world beyond  cash, we are helping to secure a better, more inclusive future for everyone. We  are committed to continuing to use our technology and expertise to deliver  better ways to pay, creating a more connected world.</p>                    <p><strong>How they describe their product/innovation:</strong> MasterCard Pay with  Rewards™ is an innovative solution that gives cardholders the freedom to redeem  rewards points at the point of sale, either online or in stores. Cardholders  configure Pay with Rewards™ on their existing card to redeem points at millions of  eligible locations worldwide. While providing the ultimate in flexibility for  consumers, this also serves as a cost-effective way to execute POS rewards  programs for issuers. The Pay with Rewards™ solution provides ubiquity  and scale by leveraging the existing MasterCard network, without modification to  POS systems or card processes.</p>",http://www.finovate.com/fall14vid/mastercard.html,http://www.finovate.com/fall14vid/logos/MasterCard.jpg,
Malauzai Software,2014,New York,"Tom Shen (CEO & Founder), Robb Gaynor (Chief Product Officer & Founder), Danny Piangerelli (CTO & Founder), Joe Gomez (COO), Lou Anne Moody (Chief Sales Officer), Steve Reich (Chief Partnership Officer)",,,,,,"<strong>Website: </strong><a href=""http://malauzai.com"" target=""_blank"">malauzai.com</a><br>
                  <strong>Blog: </strong><a href=""http://malauzai.com/wp/?page_id=1124"" target=""_blank"">malauzai.com/wp/?page_id=1124</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/malauzaimonkeys"" target=""_blank"">@malauzaimonkeys</a><br>
                      <br>
                               <strong> HQ: </strong>Austin, TX<br>
                               <strong>Founded: </strong>July 2009 <br>
                               <strong>Product Demoed: </strong>SmartwebApps <br>
                               <strong>Product Launch: </strong>September  2014 <br>
                               <strong>Metrics: </strong>Based  in Austin, TX, Malauzai Software has over 50 employees, 300 customers with more  than 190 live representing over 400,000 SmartApp users and 500,000 downloads.<br>
                               <strong>Presenters: </strong>Robb Gaynor (Chief Product Officer &amp; Founder),
                               Danny Piangerelli (CTO &amp; Founder),<br>
                      Craig Agulnek (Director, Product Management)","                    <strong>How they describe themselves:</strong> Malauzai Software develops mobile banking SmartApps  designed for community financial institutions that are easy to manage and  measure. Our innovative Mobile Only Experience (MOX) delivers unique and  engaging mobile banking solutions that provide significant advantages in  flexibility and functionality.                    <p>Malauzai's SmartApps are  full-service, native mobile banking apps designed for iOS, Android,  and Browser. Offering a single platform that is disconnected  from Internet banking and instead tied directly to the core to enable faster  innovation drawn from in-depth data.</p>                    <p><strong>How they describe their product/innovation:</strong> Designed for an  exceptional user experience with superior economic value, SmartwebApps delivers  the next generation of mobile banking, leveraging the power of an app-like  experience on any device, desktop, or browser.</p>",http://www.finovate.com/fall14vid/malauzai.html,http://www.finovate.com/fall14vid/logos/Malauzai.jpg,
Sender & PrivatBank,2014,New York,", Board Members & Advisory Board Members: Alexander Vityaz (Founder)",,,Alexander Vityaz (PrivatBank),PrivatBank,"PrivatBank, B2C companies","<strong>Website: </strong><a href=""http://sender.mobi"" target=""_blank"">sender.mobi</a><br>
                      <br>
                               <strong> HQ: </strong>Wilmington, DE<br>
                               <strong>Founded: </strong>November 2013<br>
                               <strong>Product Demoed: </strong>Sender.mobi<br>
                               <strong>Product Launch: </strong>September  2014 at FinovateFall<br>
                               <strong>Metrics: </strong>$1M in angel investments, 5  employees<br>
                               <strong>Presenters: </strong>Egor Avetisov (Creative Director),
                               Maria Gurina (Deputy Head of E-Commerce),<br>
                               Kristina Chaykovskaya (Head of E-Commerce)","                    <strong>How they describe themselves: </strong>Sender is a young startup that was  founded 1 year ago. The main product is the Smart Contact List - Sender  Application - the first messenger for businesses enabling direct chat  communication with customers.                    <p>Sender has only 1 but very large and  demanding customer - PrivatBank (Ukraine) - 1 of the top 8 largest banks in  Eastern Europe, serving more than 35M customers. PrivatBank is not just a bank,  but the largest IT company in Ukraine. PrivatBank has won “Best of Show” twice  at Finovate (2011 &amp; 2014) for demoing cutting-edge innovations. This time  PrivatBank acts as a partner and as the first customer of the incredible  service, Sender.</p>                    <p><strong>How they describe their product/innovation:</strong> People communicate with each other via  chats with similar interfaces. Businesses communicate with people via Apps with  various unique interfaces and UX.</p>                    <p>Sender:</p>                    <ul>                      <li>Creates  2-way communication between businesses and customers like in usual chat  environments</li>                      <li>Enables  a friendly and familiar interface for customers</li>                      <li>Provides  the possibility for businesses to create business processes without developers  or endless software/Apps updating, reducing App development work by 80%</li>                    </ul>                    <p>Sender is like Google’s Search  Bar with endless possibilities. It is the first messenger for businesses enabling  direct chat communication with customers. Instead of tons of applications, use  Sender - the last and only App. </p>",http://www.finovate.com/fall14vid/sender.html,http://www.finovate.com/fall14vid/logos/Sender.jpg,
Matchi,2014,New York,,,,,,"To date 30 banks from around the world have signed up as Matchi members, including banks from Europe, USA, Asia, Australia, and Africa. Our current Sponsor Banks include Caixa Bank in Spain, Bank Hapoalim in Israel, and Standard Bank in Sub-Saharan Africa.","<strong>Website: </strong><a href=""http://matchi.biz"" target=""_blank"">matchi.biz</a><br>
                  <strong>Blog: </strong><a href=""http://matchi.biz/news.html"" target=""_blank"">matchi.biz/news.html</a><strong><br>
                  Twitter: </strong><a href=""http://twitter.com/matchibiz"" target=""_blank"">@matchibiz</a><br>
                      <br>
                               <strong> HQ: </strong>Central, Hong Kong<br>
                               <strong>Founded: </strong>November 2013 <br>
                               <strong>Product Demoed: </strong>Matchi<br>
                               <strong>Product Launch: </strong>November  2013<br>
                               <strong>Metrics: </strong>30  Member Banks signed up since launch, 3 Sponsor Banks, New Innovations logged  daily<br>
                               <strong>Presenters: </strong>David Milligan (CEO, Matchi),
                               Warren Bond (Co-Founder, Matchi),
                               Simon Jenkins (Director, Advisory Services, KPMG)","                    <strong>How they describe themselves: </strong>Matchi is a  global innovation community or eco-system that connects fintech innovators and banks  from around the world. Our primary goal is to promote the diffusion of fintech  innovation around the world. Matchi brings banks and fintech innovators together  to establish collaborative relationships and new business opportunities. These relationships  drive banking forward and increase return on investment for both parties. To  date 30 banks from around the world have signed up as Matchi members, including  banks from Europe, USA, Asia, Australia, and Africa. New banks and innovators  are being added on an ongoing basis.<br>                        <br>                        <strong>How they describe their product/innovation:</strong> Matchi is a  global innovation matchmaking  platform  that has rapidly gained momentum in the world fintech market with both  innovators and  banks. The Matchi platform  enables innovators to showcase latest, market ready innovations, and  for banks to source these innovations from  anywhere in the world. Member banks cannot only see innovations from around the  world, but also can post innovation challenges to the Matchi innovators  community. Moreover, Sponsor Banks (all non-competing) on the Matchi platform  are encouraged to collaborate and share innovations, as well as enjoy first  viewing rights to innovations as they are logged.",http://www.finovate.com/fall14vid/matchi.html,http://www.finovate.com/fall14vid/logos/Matchi.jpg,http://embed.wistia.com/deliveries/07a75651994ac9af6888cd39147f6395578b72c2.jpg
